Num_Kids|Loan_ID|Gender|Married|Dependent_No|Education|Self_Employed|Applicant_Income|CoApplicant_Income|Loan_Amount|Loan_Amount_Term|Credit History|Property_District|Loan_Status
-|25679|Male|True|0|Not Graduate|False|2986|8506.0|10000|60|1|RCR|0
-|25681|Male|False|1|Not Graduate|False|79287|25469.0|10000|360|1|RCR|0
-|25682|Male|True|0|Not Graduate|True|45716|7774.0|30000|360|1|RCR|0
-|25683|Male|True|4|Graduate|True|12437|42570.0|30000|60|1|CCR|0
-|25684|Male|False|0|Not Graduate|True|59169|39806.0|60000|120|1|OCR|1
-|25685|Male|True|3|Graduate|False|59215|25127.0|50000|240|1|OCR|1
-|25686|Female|False|3|Not Graduate|False|38865|22884.0|60000|300|1|CCR|1
-|25687|Female|False|3|Not Graduate|True|82478|9788.0|50000|180|0|OCR|1
-|25688|Female|True|1|Graduate|False|48149|1636.0|60000|60|1|CCR|1
-|25689|Male|False|1|Not Graduate|True|99223|39407.0|50000|300|1|OCR|1
-|25690|Female|True|3|Graduate|True|28529|41438.0|10000|300|0|OCR|1
-|25691|Male|False|0|Graduate|True|93461||50000|240|1|CCR|1
-|25693|Female|True|1|Not Graduate|True|40509|21882.0|50000|60|1|OCR|0
-|25694|Male|True|4|Not Graduate|False|69222|16937.0|10000|120|0|OCR|0
-|25695|Female|True|3|Not Graduate|True|42604|16774.0|10000|60|1|OCR|1
-|25697|Male|False|0|Not Graduate|True|59530||20000|300|0|OCR|1
-|25698|Male|True|4|Not Graduate|True|1249|42868.0|40000|300|0|RCR|0
-|25700|Male|False|3|Graduate|False|37129|7587.0|40000|120|1|OCR|1
-|25701|Male|True|4|Not Graduate|False|98211|26729.0|50000|360|1|OCR|1
-|25702|Male|True|3|Not Graduate|True|7461|36100.0|40000|300|1|OCR|0
-|25703|Male|True|3|Graduate|True|9575|1600.0|50000|180|0|OCR|0
-|25704|Male|True|2|Graduate|False|71939|21918.0|30000|360|0|OCR|1
-|25705|Female|False|2|Not Graduate|True|81470|2205.0|50000|300|0|OCR|1
-|25706|Male|True|0|Not Graduate|True|3472|22018.0|60000|180|1|OCR|0
-|25708|Female|False|0|Not Graduate|False|19818|45254.0|30000|180|1|OCR|0
-|25709|Male|False|0|Not Graduate|True|29527|36080.0|20000|300|0|CCR|1
-|25710|Female|True|0|Not Graduate|True|68180|9101.0|10000|60|1|RCR|1
-|25711|Male|False|3|Not Graduate|True|15949|2787.0|60000|60|1|OCR|1
-|25712|Female|False|0|Not Graduate|True|78983|48645.0|10000|60|1|OCR|1
-|25713|Male|True|1|Not Graduate|True|62286|30057.0|40000|180|1|OCR|0
-|25714|Male|True|3|Not Graduate|True|70189|15658.0|50000|300|1|OCR|0
-|25715|Male|True|2|Not Graduate|False|60845|37577.0|30000|60|1|RCR|1
-|25716|Female|False|4|Graduate|False|79125|29011.0|30000|60|1|OCR|1
-|25717|Female|False|2|Graduate|False|81371|27722.0|60000|60|0|RCR|1
-|25719|Female|False|2|Not Graduate|False|6998|3146.0|40000|60|0|RCR|1
-|25720|Male|True|4|Not Graduate|False|74253|45470.0|40000|60|1|OCR|1
-|25721|Female|True|0|Graduate|False|7629|33016.0|50000|120|0|CCR|1
-|25722|Male|True|0|Graduate|False|24460|45269.0|40000|120|0|CCR|1
-|25723|Female|False|3|Graduate|False|63908|7802.0|60000|240|1|OCR|1
-|25724|Female|False|4|Graduate|True|26092|34697.0|20000|240|1|OCR|0
-|25726|Male|True|2|Not Graduate|False|89548|44616.0|20000|240|1|CCR|0
-|25729|Male|False|2|Not Graduate|True|35001||10000|180|1|OCR|0
-|25730|Male|False|3|Graduate|True|90792|34724.0|20000|180|1|CCR|1
-|25731|Female|False|2|Graduate|True|26514|26203.0|10000|60|0|OCR|1
-|25732|Male|True|3|Not Graduate|False|91716|25900.0|60000|120|1|CCR|0
-|25734|Female|True|2|Graduate|False|30500|18748.0|60000|120|1|OCR|1
-|25736|Female|False|0|Graduate|False|91190|35099.0|30000|360|1|CCR|1
-|25737|Female|True|2|Not Graduate|True|51584|8322.0|60000|240|1|CCR|0
-|25738|Female|True|2|Not Graduate|False|93897|46248.0|30000|360|1|OCR|0
-|25739|Female|False|4|Not Graduate|True|27515|32231.0|60000|300|0|CCR|1
-|25740|Female|True|1|Not Graduate|False|41370|20951.0|60000|60|1|OCR|1
-|25742|Male|False|4|Not Graduate|True|30195|9066.0|30000|240|0|RCR|0
-|25743|Female|True|1|Graduate|True|57113||20000|300|1|OCR|1
-|25744|Male|True|4|Not Graduate|False|56979|7560.0|20000|300|1|OCR|1
-|25745|Male|True|2|Not Graduate|False|17542|17824.0|50000|120|1|OCR|1
-|25746|Female|True|2|Not Graduate|False|32903|32905.0|10000|360|0|RCR|1
-|25747|Male|False|3|Graduate|False|83230||20000|240|1|OCR|1
-|25748|Male|True|1|Not Graduate|True|18556|24203.0|20000|360|0|OCR|1
-|25749|Male|True|0|Graduate|False|1059|3100.0|20000|300|0|RCR|1
-|25750|Male|False|3|Graduate|False|33844|39412.0|30000|360|1|RCR|0
-|25751|Male|True|1|Not Graduate|True|22462|48148.0|40000|60|0|CCR|0
-|25752|Female|True|0|Graduate|False|26387|29133.0|60000|180|1|OCR|0
-|25753|Male|True|2|Not Graduate|True|38941|9264.0|40000|120|0|RCR|1
-|25754|Male|False|2|Not Graduate|True|12888|32583.0|60000|240|1|CCR|0
-|25755|Male|False|4|Not Graduate|True|22108|18306.0|50000|300|0|OCR|0
-|25757|Female|False|3|Not Graduate|False|10752|47896.0|60000|60|1|CCR|1
-|25758|Male|True|4|Not Graduate|False|82775|37796.0|60000|180|1|OCR|0
-|25759|Male|False|2|Not Graduate|False|85181||30000|300|1|OCR|0
-|25760|Male|True|4|Not Graduate|False|46845|46841.0|10000|360|0|RCR|1
-|25761|Male|False|1|Graduate|True|81313|22762.0|10000|180|1|OCR|1
-|25763|Male|False|2|Graduate|True|12383|42743.0|40000|240|0|RCR|0
-|25764|Male|False|2|Not Graduate|False|18102|3109.0|40000|360|0|RCR|1
-|25766|Male|True|1|Not Graduate|False|23401|35121.0|30000|60|0|RCR|0
-|25767|Male|False|4|Graduate|True|68526|12239.0|50000|360|0|CCR|1
-|25768|Male|False|3|Not Graduate|True|93145|5825.0|40000|300|0|OCR|1
-|25769|Male|True|2|Not Graduate|False|69264|46471.0|30000|120|1|CCR|0
-|25770|Female|True|4|Graduate|False|41041|32011.0|20000|360|0|CCR|1
-|25771|Male|False|2|Not Graduate|True|25232|34500.0|20000|120|0|OCR|0
-|25772|Female|False|3|Not Graduate|True|33272|42458.0|30000|300|1|RCR|1
-|25773|Female|False|2|Not Graduate|True|11102||60000|180|1|CCR|1
-|25774|Male|False|1|Not Graduate|True|28167|38785.0|30000|300|1|CCR|0
-|25776|Male|True|4|Graduate|False|69430|5369.0|30000|60|1|RCR|1
-|25777|Female|False|3|Graduate|True|32643|23288.0|50000|60|1|OCR|0
-|25778|Male|False|2|Not Graduate|True|17641|17850.0|20000|240|1|RCR|0
-|25780|Female|True|0|Not Graduate|False|29672|40101.0|30000|360|0|RCR|1
-|25781|Male|True|2|Not Graduate|True|76248|43740.0|50000|180|0|OCR|1
-|25782|Female|False|2|Not Graduate|True|52616|21692.0|30000|300|0|OCR|0
-|25783|Male|False|1|Not Graduate|True|87230|13978.0|50000|120|0|RCR|0
-|25785|Male|True|4|Not Graduate|True|79575|2843.0|50000|120|1|OCR|1
-|25786|Male|True|3|Not Graduate|True|64526||10000|240|1|CCR|0
-|25787|Male|False|1|Graduate|True|6873|32871.0|30000|180|1|OCR|0
-|25788|Female|True|0|Not Graduate|False|63851|17194.0|40000|120|1|OCR|1
-|25789|Female|True|1|Not Graduate|True|69830|30755.0|60000|60|1|OCR|1
-|25790|Female|False|4|Not Graduate|True|78293|3674.0|40000|300|0|RCR|1
-|25791|Male|True|3|Not Graduate|False|82490||60000|240|0|OCR|0
-|25792|Male|True|3|Not Graduate|True|6103||50000|300|0|RCR|1
-|25793|Female|True|3|Not Graduate|False|51697|6978.0|10000|360|1|OCR|1
-|25795|Female|False|3|Graduate|True|36273||60000|240|0|OCR|1
-|25796|Male|False|3|Graduate|True|76829|30096.0|10000|60|0|RCR|0
-|25797|Female|False|3|Not Graduate|True|55802|36266.0|50000|180|1|RCR|1
-|25798|Male|False|1|Graduate|True|8287|24674.0|10000|240|0|OCR|1
-|25799|Male|False|2|Not Graduate|True|70841|27405.0|50000|300|0|OCR|1
-|25801|Female|True|4|Not Graduate|False|40851|3438.0|50000|360|0|OCR|1
-|25802|Male|False|1|Graduate|False|98525|32177.0|40000|180|1|OCR|0
-|25803|Female|False|0|Not Graduate|True|52829|27813.0|20000|120|1|CCR|1
-|25804|Male|False|1|Not Graduate|True|85733|15117.0|20000|60|1|RCR|1
-|25805|Female|True|1|Graduate|False|83134|15364.0|10000|120|1|CCR|1
-|25806|Male|True|0|Not Graduate|True|40380|44016.0|50000|180|1|OCR|1
-|25807|Male|True|2|Not Graduate|False|40738|20944.0|50000|60|1|OCR|1
-|25808|Female|True|4|Not Graduate|True|28834|16679.0|20000|240|1|RCR|1
-|25810|Male|True|2|Not Graduate|False|90933||20000|60|0|RCR|1
-|25811|Female|False|2|Graduate|True|65999|30692.0|40000|360|1|RCR|0
-|25812|Male|True|3|Not Graduate|True|44135|6662.0|40000|360|1|RCR|1
-|25813|Male|False|2|Graduate|False|83407|25160.0|50000|180|0|RCR|0
-|25814|Female|True|1|Graduate|True|9602|48708.0|40000|60|1|RCR|1
-|25815|Female|False|3|Graduate|True|1673|29419.0|50000|120|1|RCR|1
-|25816|Male|False|2|Not Graduate|True|53089|32128.0|50000|300|0|OCR|1
-|25817|Male|False|1|Graduate|False|46330|47932.0|30000|120|1|OCR|0
-|25818|Male|True|2|Graduate|False|22237|19968.0|60000|180|1|OCR|1
-|25819|Female|True|0|Not Graduate|False|46635|1721.0|20000|60|0|RCR|1
-|25820|Male|False|0|Graduate|True|70191|3538.0|30000|360|1|OCR|1
-|25821|Male|True|1|Graduate|False|73938|33423.0|20000|180|1|OCR|1
-|25823|Male|True|2|Not Graduate|False|35278|31727.0|10000|60|1|OCR|1
-|25824|Male|False|0|Graduate|False|60041|8208.0|20000|240|1|RCR|1
-|25825|Female|False|3|Graduate|True|89556||10000|240|0|CCR|0
-|25826|Female|False|0|Not Graduate|True|54152|24501.0|30000|60|1|RCR|1
-|25828|Male|True|4|Not Graduate|False|68175|19043.0|40000|300|0|RCR|1
-|25829|Male|False|3|Graduate|False|17604|6262.0|60000|360|1|OCR|1
-|25830|Male|False|2|Graduate|True|47418|48051.0|30000|60|1|RCR|0
-|25831|Male|False|2|Not Graduate|True|76918|13338.0|60000|240|1|OCR|1
-|25832|Male|True|3|Graduate|True|79365|32545.0|30000|240|1|CCR|1
-|25833|Male|True|2|Graduate|True|86398|24716.0|60000|360|1|OCR|1
-|25834|Male|False|2|Graduate|True|71299|8605.0|10000|360|1|OCR|1
-|25835|Female|True|0|Graduate|True|3828||30000|60|0|RCR|1
-|25836|Female|False|4|Graduate|True|91879|49303.0|60000|360|1|OCR|1
-|25837|Male|True|4|Not Graduate|False|12069|31053.0|10000|300|1|OCR|1
-|25838|Male|False|0|Not Graduate|True|71545|43878.0|50000|60|1|CCR|0
-|25839|Male|False|1|Graduate|True|50353|43287.0|50000|300|1|RCR|1
-|25841|Female|False|4|Graduate|True|61014|27934.0|60000|120|1|OCR|1
-|25842|Male|True|4|Not Graduate|False|79873|49524.0|60000|360|0|OCR|1
-|25843|Male|True|4|Graduate|False|72545|1401.0|60000|120|1|OCR|1
-|25844|Female|False|2|Graduate|False|17586|11428.0|40000|240|1|OCR|1
-|25845|Male|True|0|Not Graduate|True|19810|21049.0|10000|240|1|CCR|1
-|25846|Male|True|2|Not Graduate|True|81398|33018.0|60000|360|0|OCR|0
-|25849|Male|False|2|Not Graduate|True|95343|45675.0|40000|180|1|RCR|1
-|25850|Male|False|1|Graduate|True|10786|21150.0|40000|300|1|CCR|1
-|25851|Male|True|4|Graduate|True|63965||50000|300|1|OCR|1
-|25852|Male|True|4|Graduate|True|39322|32631.0|20000|180|0|RCR|1
-|25853|Female|False|0|Not Graduate|False|30208|37661.0|60000|60|1|OCR|1
-|25856|Female|False|4|Graduate|True|56013|26344.0|10000|120|1|OCR|0
-|25857|Male|False|0|Graduate|True|40434|7665.0|20000|300|0|RCR|1
-|25858|Female|False|0|Not Graduate|False|72441|39397.0|10000|120|1|RCR|1
-|25859|Female|True|4|Not Graduate|False|38623|1539.0|10000|180|0|RCR|1
-|25860|Female|True|1|Graduate|True|65912|13244.0|10000|120|0|CCR|0
-|25861|Male|False|1|Not Graduate|True|82555|35392.0|40000|60|1|CCR|1
-|25862|Male|False|0|Graduate|True|65261||40000|180|1|RCR|1
-|25863|Female|True|2|Graduate|False|18905||40000|240|1|OCR|1
-|25864|Female|False|1|Not Graduate|False|76220|4552.0|20000|60|1|RCR|1
-|25865|Female|True|1|Not Graduate|True|89902|18457.0|50000|60|1|RCR|1
-|25866|Male|False|4|Graduate|True|95545|26631.0|40000|300|1|OCR|1
-|25868|Male|False|3|Graduate|True|63428|26076.0|20000|300|1|OCR|1
-|25869|Female|False|3|Not Graduate|True|34233|46799.0|10000|60|1|CCR|0
-|25871|Male|True|0|Graduate|False|24745||50000|360|1|OCR|1
-|25872|Male|True|0|Not Graduate|True|46227|21632.0|40000|60|0|OCR|0
-|25873|Female|False|3|Not Graduate|True|41011|45648.0|40000|360|1|CCR|1
-|25874|Male|False|2|Not Graduate|True|55979|23212.0|40000|300|1|OCR|0
-|25875|Male|False|2|Graduate|False|19025|15040.0|40000|120|1|OCR|1
-|25876|Male|False|4|Not Graduate|True|97324||60000|300|1|OCR|1
-|25877|Male|False|2|Graduate|False|47460|35438.0|50000|300|1|OCR|1
-|25878|Female|True|1|Graduate|True|26335|11633.0|10000|120|0|OCR|0
-|25879|Male|True|4|Not Graduate|False|87101||60000|360|1|OCR|0
-|25880|Male|True|4|Not Graduate|True|52884|17872.0|40000|360|1|RCR|0
-|25881|Male|True|0|Not Graduate|True|78367|18907.0|50000|180|1|OCR|1
-|25883|Male|False|4|Not Graduate|False|54912|12575.0|10000|300|1|RCR|1
-|25884|Male|True|1|Graduate|False|25243|13858.0|50000|180|0|RCR|1
-|25885|Male|True|0|Not Graduate|False|74335|40128.0|60000|120|1|OCR|0
-|25886|Male|False|4|Not Graduate|True|8662|36503.0|50000|60|1|CCR|0
-|25887|Female|False|0|Not Graduate|True|73487|16286.0|50000|60|1|CCR|1
-|25888|Male|True|2|Graduate|False|78904|40119.0|40000|120|1|OCR|1
-|25889|Female|True|4|Not Graduate|False|55490|32957.0|40000|360|1|OCR|0
-|25890|Female|True|3|Not Graduate|True|29550|15855.0|10000|360|1|OCR|0
-|25892|Male|True|3|Graduate|True|26544|6298.0|60000|180|1|OCR|1
-|25893|Male|True|4|Graduate|True|73031|6688.0|40000|120|1|OCR|1
-|25895|Male|True|2|Graduate|True|79965|38428.0|30000|300|0|OCR|1
-|25896|Female|True|1|Not Graduate|True|83340||60000|240|1|OCR|0
-|25897|Male|True|3|Not Graduate|False|95538|28371.0|40000|240|1|OCR|1
-|25898|Male|True|2|Graduate|False|43952|2537.0|50000|180|0|RCR|1
-|25899|Male|False|1|Graduate|True|61487|12136.0|40000|360|0|OCR|1
-|25900|Male|False|4|Not Graduate|False|61623|13870.0|60000|180|1|RCR|1
-|25901|Male|True|3|Not Graduate|False|98713|43390.0|10000|120|1|OCR|1
-|25903|Male|False|0|Not Graduate|True|29041|3315.0|10000|180|1|CCR|0
-|25904|Male|True|1|Graduate|False|82708|40601.0|50000|240|1|OCR|1
-|25905|Female|True|0|Not Graduate|False|27030|44148.0|10000|240|0|RCR|1
-|25906|Male|False|2|Not Graduate|False|69253|24673.0|30000|60|1|RCR|0
-|25908|Female|False|3|Not Graduate|False|68260|45367.0|50000|60|1|CCR|0
-|25910|Male|True|4|Not Graduate|False|25016|1779.0|10000|240|1|RCR|1
-|25911|Female|True|4|Not Graduate|True|35836|8755.0|30000|240|1|CCR|1
-|25914|Male|True|3|Not Graduate|False|56002|49533.0|40000|60|1|OCR|1
-|25915|Male|True|1|Graduate|True|90910||60000|120|0|CCR|1
-|25916|Male|True|1|Graduate|True|31596|47265.0|20000|60|0|OCR|1
-|25917|Male|True|2|Graduate|True|75345||10000|240|1|RCR|0
-|25918|Male|False|1|Graduate|True|19300|37313.0|30000|300|1|OCR|1
-|25919|Male|True|3|Not Graduate|False|37678|33286.0|20000|120|1|CCR|1
-|25921|Male|True|1|Not Graduate|False|80913|25259.0|60000|360|1|OCR|0
-|25923|Female|False|4|Not Graduate|True|88881|15923.0|60000|300|0|CCR|1
-|25924|Female|False|1|Graduate|True|19969|17476.0|50000|300|1|CCR|1
-|25926|Male|False|2|Graduate|True|39440|2599.0|20000|120|1|RCR|0
-|25927|Female|False|4|Not Graduate|True|86213|10070.0|50000|120|0|CCR|0
-|25928|Female|True|0|Not Graduate|True|65686|27300.0|30000|120|1|CCR|1
-|25929|Male|True|2|Graduate|True|97378|35716.0|40000|360|1|OCR|1
-|25930|Male|True|2|Graduate|False|69019|4321.0|20000|360|0|OCR|0
-|25931|Male|False|1|Not Graduate|False|5710|19186.0|30000|360|1|RCR|1
-|25932|Male|True|4|Graduate|True|28468|42145.0|60000|360|1|OCR|1
-|25933|Female|False|3|Not Graduate|False|19444|21888.0|40000|300|0|OCR|0
-|25935|Male|False|4|Not Graduate|False|22962|14937.0|20000|60|1|RCR|0
-|25936|Male|False|2|Not Graduate|True|18110|3005.0|60000|60|1|RCR|0
-|25938|Male|False|0|Graduate|False|10560|6768.0|30000|240|0|OCR|0
-|25939|Male|False|1|Graduate|True|91178|11350.0|60000|60|0|RCR|1
-|25940|Male|False|1|Graduate|True|12103|5044.0|20000|360|1|OCR|1
-|25941|Female|False|2|Not Graduate|True|23346|11754.0|30000|60|1|CCR|0
-|25942|Female|True|3|Not Graduate|False|65638|22994.0|20000|180|1|OCR|1
-|25943|Male|False|4|Not Graduate|True|73836|9023.0|50000|360|0|RCR|1
-|25944|Female|True|4|Not Graduate|False|84982|34183.0|10000|120|0|RCR|1
-|25945|Male|False|2|Not Graduate|True|56152|4991.0|30000|180|0|RCR|0
-|25946|Male|True|0|Not Graduate|True|92845|5789.0|20000|60|0|RCR|0
-|25947|Male|False|0|Not Graduate|True|40238||30000|240|1|OCR|1
-|25949|Female|False|3|Graduate|True|22328|15735.0|30000|180|0|CCR|0
-|25950|Female|False|1|Graduate|False|61347|15291.0|40000|360|1|RCR|1
-|25951|Female|False|4|Graduate|False|87119|49799.0|20000|60|0|RCR|1
-|25952|Male|False|4|Graduate|True|74133|32480.0|30000|360|1|CCR|1
-|25953|Female|False|4|Graduate|True|79072|6951.0|60000|240|0|OCR|1
-|25954|Male|True|3|Not Graduate|False|1886|23227.0|50000|360|0|RCR|1
-|25955|Female|True|3|Not Graduate|True|22133|24871.0|20000|180|1|OCR|1
-|25956|Male|False|3|Not Graduate|True|31314|4349.0|10000|120|1|OCR|0
-|25957|Male|True|0|Graduate|True|40388|6416.0|60000|300|1|OCR|0
-|25958|Male|True|4|Graduate|False|26697|1468.0|50000|60|1|CCR|1
-|25959|Male|True|1|Not Graduate|True|29174|27787.0|30000|180|1|OCR|1
-|25960|Female|True|3|Not Graduate|True|73769|25224.0|40000|360|0|OCR|1
-|25961|Male|False|0|Graduate|True|6698|31418.0|40000|180|1|RCR|1
-|25962|Male|True|4|Not Graduate|True|67276|4619.0|40000|120|1|RCR|1
-|25963|Male|False|2|Not Graduate|True|87452|42041.0|60000|360|1|CCR|0
-|25965|Male|True|4|Graduate|True|44396|38394.0|60000|180|1|CCR|1
-|25966|Male|False|1|Graduate|True|75567|2434.0|60000|240|1|CCR|1
-|25967|Female|False|0|Graduate|True|74583|3510.0|40000|180|1|OCR|1
-|25968|Male|False|4|Graduate|True|3353||50000|120|1|CCR|1
-|25969|Male|True|1|Not Graduate|True|90967|9326.0|40000|60|0|OCR|0
-|25970|Male|True|4|Not Graduate|True|82077|6141.0|10000|120|1|CCR|1
-|25971|Male|False|1|Not Graduate|True|90081|46862.0|60000|60|1|CCR|1
-|25973|Male|False|0|Graduate|False|86374|25831.0|20000|300|0|RCR|1
-|25974|Male|False|1|Not Graduate|True|35008|43549.0|10000|240|0|CCR|0
-|25975|Male|False|0|Not Graduate|True|22419|28468.0|60000|360|1|OCR|1
-|25976|Male|True|4|Not Graduate|True|49027|13363.0|10000|180|1|OCR|1
-|25977|Female|True|0|Graduate|True|44775||30000|60|0|OCR|1
-|25979|Male|True|3|Not Graduate|True|83544|46141.0|40000|360|1|OCR|1
-|25980|Male|False|0|Not Graduate|True|62877|40319.0|10000|360|0|CCR|1
-|25982|Male|True|3|Not Graduate|True|73718|12834.0|10000|60|1|RCR|1
-|25984|Female|True|0|Not Graduate|False|92771|32541.0|20000|240|0|OCR|1
-|25985|Male|False|1|Not Graduate|True|84360|8643.0|30000|120|1|OCR|1
-|25986|Male|True|1|Not Graduate|False|98216||30000|180|1|CCR|1
-|25987|Male|False|2|Not Graduate|True|33913|1329.0|10000|240|0|OCR|0
-|25988|Male|False|1|Not Graduate|False|41814|2522.0|20000|360|1|CCR|0
-|25989|Male|True|3|Graduate|True|50676|30368.0|60000|300|1|RCR|1
-|25990|Male|False|1|Not Graduate|True|2569|6162.0|40000|240|1|OCR|1
-|25991|Male|False|2|Not Graduate|True|90052||20000|120|0|RCR|0
-|25993|Male|False|3|Graduate|False|9818|17872.0|60000|300|1|CCR|0
-|25995|Male|True|2|Graduate|True|35633|37828.0|40000|240|1|OCR|1
-|25996|Female|False|4|Not Graduate|True|28815|7097.0|10000|360|1|OCR|0
-|25997|Male|False|2|Not Graduate|True|97998|14934.0|60000|360|1|OCR|1
-|25998|Male|True|1|Not Graduate|True|16125|21931.0|20000|180|1|OCR|1
-|25999|Male|True|0|Graduate|True|82478|24121.0|40000|60|1|OCR|0
-|26000|Male|True|0|Not Graduate|False|92744|7265.0|60000|360|1|CCR|1
-|26001|Male|True|0|Not Graduate|True|48844|30837.0|40000|60|1|OCR|1
-|26002|Female|False|2|Not Graduate|False|80528|39044.0|50000|120|0|OCR|0
-|26003|Male|True|0|Not Graduate|False|11432|38266.0|10000|240|0|OCR|1
-|26004|Female|True|2|Not Graduate|True|57409|10786.0|10000|120|0|RCR|1
-|26005|Female|False|2|Not Graduate|True|87052|3134.0|60000|300|1|OCR|0
-|26006|Female|False|0|Graduate|True|4432|36370.0|10000|120|0|CCR|1
-|26007|Male|False|4|Not Graduate|False|14542|22917.0|50000|120|1|RCR|1
-|26008|Male|True|0|Not Graduate|True|89282|20985.0|60000|240|1|RCR|0
-|26009|Male|False|3|Not Graduate|False|6606|45679.0|60000|180|0|OCR|1
-|26010|Male|True|2|Graduate|True|90603|27964.0|30000|60|1|CCR|0
-|26011|Male|False|0|Not Graduate|True|33701|17743.0|40000|300|0|CCR|0
-|26012|Male|False|4|Not Graduate|False|1558|24850.0|20000|120|0|RCR|0
-|26014|Male|True|4|Graduate|True|13029||40000|240|0|OCR|0
-|26015|Female|True|2|Not Graduate|True|26743|6804.0|50000|240|0|RCR|1
-|26016|Female|False|2|Not Graduate|False|54949|29214.0|20000|300|1|CCR|1
-|26017|Female|False|1|Not Graduate|True|95488|11679.0|20000|360|1|OCR|1
-|26018|Male|False|2|Not Graduate|False|3870|27376.0|10000|240|1|OCR|1
-|26019|Male|True|3|Not Graduate|True|76156|41147.0|20000|120|0|RCR|0
-|26020|Male|False|0|Not Graduate|True|29469|29025.0|60000|300|0|OCR|1
-|26021|Male|True|3|Graduate|True|69301|23228.0|50000|60|0|OCR|1
-|26023|Male|True|2|Not Graduate|True|72898|36356.0|30000|120|1|OCR|0
-|26024|Female|True|1|Not Graduate|True|57798|43745.0|40000|360|1|CCR|1
-|26025|Female|True|4|Graduate|True|96310|46504.0|20000|120|0|OCR|0
-|26027|Male|True|4|Not Graduate|True|37510|22706.0|50000|180|1|OCR|1
-|26028|Male|False|4|Not Graduate|True|29814|19997.0|40000|240|1|OCR|0
-|26029|Male|True|3|Graduate|False|24078|3306.0|40000|120|1|OCR|1
-|26030|Female|False|2|Graduate|True|60533||20000|180|1|OCR|1
-|26031|Male|True|4|Not Graduate|False|96265|21936.0|40000|300|0|OCR|1
-|26032|Female|False|4|Not Graduate|True|22519|37857.0|30000|240|1|OCR|1
-|26033|Male|False|2|Graduate|False|92746|38552.0|50000|180|1|RCR|0
-|26034|Male|True|4|Not Graduate|True|15460|44586.0|30000|240|1|RCR|1
-|26035|Male|False|0|Not Graduate|True|32886|6164.0|50000|240|0|OCR|1
-|26037|Female|True|4|Graduate|False|16234|29311.0|40000|240|1|OCR|0
-|26038|Female|True|2|Not Graduate|True|24962|49209.0|10000|360|1|CCR|1
-|26039|Male|False|3|Not Graduate|True|73831|19270.0|40000|360|0|RCR|1
-|26042|Male|False|0|Not Graduate|False|58102|30606.0|40000|120|0|OCR|0
-|26044|Male|True|3|Graduate|True|83896|29173.0|60000|360|0|OCR|0
-|26045|Female|True|3|Graduate|False|29033|5616.0|20000|120|1|RCR|0
-|26046|Male|False|2|Graduate|True|9388|40834.0|20000|240|1|RCR|1
-|26047|Male|True|1|Graduate|False|11493|36352.0|10000|60|0|CCR|1
-|26048|Male|False|0|Graduate|True|49453|47725.0|30000|300|1|OCR|1
-|26049|Female|False|3|Graduate|True|31640|26185.0|50000|300|1|OCR|0
-|26050|Female|True|2|Graduate|False|28522|12716.0|30000|300|0|OCR|1
-|26051|Male|True|4|Not Graduate|False|16093|9673.0|30000|180|1|RCR|1
-|26052|Male|False|2|Graduate|True|57928|7732.0|30000|300|0|OCR|0
-|26054|Female|False|1|Graduate|True|64465|17668.0|40000|300|1|CCR|1
-|26055|Female|False|3|Not Graduate|True|10741|22838.0|20000|240|1|CCR|1
-|26056|Male|True|3|Graduate|False|62867|48546.0|50000|60|1|OCR|0
-|26058|Female|False|2|Not Graduate|True|8759||40000|180|0|CCR|1
-|26059|Male|False|4|Not Graduate|True|43406|45353.0|10000|120|1|RCR|1
-|26061|Female|True|0|Not Graduate|False|53639|12770.0|60000|240|1|CCR|1
-|26062|Male|False|3|Graduate|True|30422|17327.0|20000|180|1|OCR|0
-|26063|Male|True|1|Graduate|True|47532|2844.0|40000|60|0|OCR|1
-|26064|Female|True|3|Graduate|False|21401|36912.0|40000|240|0|RCR|1
-|26065|Female|False|0|Not Graduate|True|61968|31682.0|10000|240|1|CCR|0
-|26066|Male|True|0|Not Graduate|True|76674|1559.0|40000|120|1|CCR|1
-|26067|Male|False|1|Graduate|False|46608|3365.0|10000|60|1|RCR|1
-|26069|Female|True|4|Not Graduate|True|27592|44949.0|60000|180|1|CCR|1
-|26070|Male|True|1|Not Graduate|False|71993|4835.0|60000|300|1|OCR|1
-|26071|Male|False|0|Not Graduate|False|58153|36664.0|40000|300|0|RCR|0
-|26073|Male|True|4|Graduate|False|55633|33537.0|30000|120|1|OCR|1
-|26074|Female|True|1|Not Graduate|True|45234|9023.0|30000|300|1|RCR|1
-|26075|Male|True|3|Not Graduate|True|77241|13449.0|40000|60|1|RCR|1
-|26076|Male|True|0|Not Graduate|True|76564|49267.0|20000|120|0|RCR|1
-|26078|Female|False|0|Not Graduate|True|31165|36697.0|30000|180|0|RCR|0
-|26079|Male|True|2|Graduate|False|31847|48962.0|20000|360|1|OCR|0
-|26080|Male|False|2|Not Graduate|True|53955|36868.0|10000|60|1|OCR|1
-|26081|Male|False|4|Not Graduate|True|11501|16553.0|40000|240|1|CCR|1
-|26082|Male|True|1|Not Graduate|True|85562|19086.0|30000|180|1|OCR|0
-|26083|Female|True|3|Graduate|True|82169|26481.0|40000|60|0|OCR|0
