Num_Kids|Loan_ID|Gender|Married|Dependent_No|Education|Self_Employed|Applicant_Income|CoApplicant_Income|Loan_Amount|Loan_Amount_Term|Credit History|Property_District|Loan_Status
-|27853|Male|True|4|Not Graduate|True|73958|28749.0|50000|120|1|OCR|0
-|27854|Male|True|0|Not Graduate|True|11060|19410.0|20000|360|0|OCR|1
-|27855|Male|True|0|Not Graduate|False|33820|31505.0|20000|60|1|OCR|0
-|27856|Male|False|1|Not Graduate|True|57462|8743.0|60000|360|1|OCR|1
-|27857|Female|False|4|Graduate|False|64079|16977.0|30000|60|0|RCR|1
-|27858|Male|False|4|Not Graduate|True|6747|24410.0|60000|180|0|OCR|1
-|27859|Male|False|3|Graduate|True|50492|16882.0|50000|240|0|RCR|1
-|27860|Male|True|0|Graduate|True|13815|24903.0|40000|120|1|CCR|1
-|27861|Female|False|3|Not Graduate|True|24728|44419.0|60000|120|0|OCR|1
-|27862|Male|False|4|Graduate|True|85908|35038.0|20000|240|1|OCR|1
-|27863|Male|False|0|Not Graduate|True|15028|34520.0|60000|60|1|RCR|0
-|27865|Female|False|4|Graduate|True|58681|29080.0|10000|120|1|OCR|0
-|27866|Male|True|1|Graduate|True|33026|10252.0|50000|240|1|OCR|1
-|27867|Male|False|4|Not Graduate|False|35748|40748.0|40000|60|1|OCR|0
-|27868|Male|True|4|Not Graduate|True|55826|15976.0|20000|120|1|OCR|1
-|27869|Male|True|4|Not Graduate|True|47600|44921.0|30000|60|1|RCR|0
-|27872|Male|False|4|Not Graduate|False|39361|27603.0|20000|360|1|CCR|0
-|27873|Male|False|0|Graduate|False|57336|18189.0|60000|240|1|RCR|0
-|27874|Male|True|4|Not Graduate|False|54525||10000|180|1|OCR|1
-|27875|Female|True|2|Graduate|True|75857|37584.0|10000|240|0|RCR|1
-|27876|Male|False|1|Graduate|False|21257|34282.0|40000|60|0|OCR|0
-|27878|Female|True|4|Graduate|False|64032|41074.0|50000|60|0|OCR|0
-|27879|Male|True|0|Not Graduate|True|16464|23797.0|40000|120|1|RCR|1
-|27880|Male|True|4|Not Graduate|True|72404|6458.0|20000|240|1|CCR|1
-|27881|Female|False|4|Graduate|True|85574|3810.0|60000|60|1|OCR|0
-|27882|Male|True|1|Not Graduate|True|77285|12001.0|40000|180|0|CCR|1
-|27883|Male|True|0|Graduate|False|17422|3384.0|40000|180|1|CCR|0
-|27884|Female|False|4|Graduate|True|73275|28866.0|60000|120|0|OCR|1
-|27885|Male|True|3|Not Graduate|True|48375|49185.0|20000|120|0|OCR|1
-|27886|Male|False|0|Not Graduate|True|51802|47539.0|50000|120|0|RCR|1
-|27888|Male|False|3|Not Graduate|False|34592|36186.0|20000|60|1|RCR|1
-|27890|Female|True|2|Graduate|True|51468|18291.0|20000|360|1|RCR|1
-|27891|Female|True|3|Not Graduate|False|19674|31945.0|30000|120|1|CCR|1
-|27893|Male|False|4|Not Graduate|True|67214|5217.0|60000|120|1|RCR|1
-|27894|Male|True|1|Not Graduate|False|3897||50000|60|1|CCR|1
-|27895|Male|True|3|Graduate|True|76342|41678.0|60000|180|0|OCR|1
-|27896|Female|True|4|Not Graduate|False|41704|2999.0|60000|60|1|RCR|1
-|27897|Male|True|0|Not Graduate|False|24353|38154.0|50000|180|1|RCR|0
-|27898|Male|False|4|Not Graduate|True|95882|13661.0|40000|120|1|OCR|0
-|27899|Male|False|4|Not Graduate|True|78096|21745.0|60000|60|0|CCR|1
-|27900|Female|False|1|Not Graduate|True|56406||10000|180|0|CCR|1
-|27901|Female|True|4|Not Graduate|False|1834||60000|360|0|RCR|1
-|27902|Male|False|1|Graduate|True|71991|48291.0|20000|240|1|OCR|0
-|27903|Male|False|2|Graduate|True|12553||20000|120|1|RCR|1
-|27904|Male|True|4|Not Graduate|True|75100|27516.0|50000|300|1|OCR|0
-|27906|Male|True|4|Graduate|False|84192|12743.0|30000|180|1|OCR|1
-|27907|Male|False|4|Not Graduate|False|4123|35749.0|10000|360|0|RCR|1
-|27908|Male|True|3|Not Graduate|True|89404|6244.0|60000|240|1|CCR|1
-|27909|Male|False|0|Graduate|False|55636|39438.0|50000|240|1|OCR|0
-|27910|Male|False|4|Graduate|False|96932|37393.0|50000|360|1|OCR|0
-|27911|Male|False|0|Graduate|True|39056|15939.0|40000|180|0|CCR|1
-|27912|Male|False|1|Graduate|False|82739||40000|180|1|RCR|0
-|27913|Male|True|0|Not Graduate|False|21056|19289.0|50000|60|1|OCR|0
-|27914|Male|True|2|Not Graduate|True|53119|22328.0|40000|300|1|OCR|1
-|27915|Male|False|2|Not Graduate|False|66016|10576.0|10000|180|1|RCR|1
-|27916|Female|False|1|Graduate|True|81457|41401.0|60000|360|1|RCR|1
-|27917|Male|True|1|Graduate|True|53412|3718.0|60000|360|0|OCR|1
-|27918|Female|False|4|Not Graduate|False|53768|18460.0|20000|60|0|CCR|1
-|27919|Female|True|1|Not Graduate|False|2013|5972.0|60000|360|1|OCR|1
-|27920|Male|True|0|Not Graduate|False|24920|14644.0|30000|60|1|OCR|1
-|27921|Female|False|1|Not Graduate|True|91175|21113.0|60000|60|1|RCR|1
-|27923|Male|True|4|Not Graduate|True|7835|11655.0|30000|180|0|OCR|0
-|27924|Male|False|2|Graduate|True|92271||10000|240|1|RCR|0
-|27925|Male|False|3|Graduate|False|68313||50000|300|0|CCR|1
-|27927|Male|False|2|Not Graduate|False|61016|45686.0|20000|240|1|CCR|0
-|27928|Female|True|4|Graduate|True|34260||60000|240|1|OCR|1
-|27930|Female|True|4|Not Graduate|True|67849|18900.0|10000|60|1|OCR|1
-|27931|Male|True|2|Graduate|False|47784|10404.0|20000|180|1|CCR|1
-|27933|Male|False|0|Graduate|True|35684||50000|180|1|RCR|1
-|27934|Female|True|1|Not Graduate|False|77822|25420.0|40000|120|0|OCR|1
-|27935|Male|True|3|Not Graduate|True|44236|49253.0|60000|240|1|OCR|0
-|27936|Male|True|3|Graduate|False|42810|4697.0|10000|120|1|RCR|1
-|27937|Male|True|3|Graduate|True|10492|36824.0|60000|120|0|CCR|1
-|27938|Female|True|3|Not Graduate|True|68860||40000|300|1|OCR|1
-|27939|Male|True|3|Not Graduate|False|72002|42706.0|50000|60|1|OCR|1
-|27940|Male|True|3|Graduate|False|38106|19127.0|50000|180|1|CCR|1
-|27941|Male|False|4|Not Graduate|True|62319||30000|240|0|CCR|0
-|27942|Male|False|4|Not Graduate|True|96598|8699.0|30000|360|0|OCR|1
-|27943|Male|True|3|Graduate|True|68060|2076.0|20000|300|1|RCR|0
-|27944|Female|True|1|Not Graduate|False|80487|42225.0|20000|120|1|OCR|1
-|27945|Female|False|2|Not Graduate|True|87484|41568.0|50000|60|1|CCR|1
-|27947|Male|True|4|Graduate|True|14153|32755.0|40000|360|1|OCR|1
-|27948|Female|False|0|Not Graduate|False|77467|12505.0|10000|300|0|CCR|1
-|27949|Male|True|1|Graduate|False|47664|1912.0|30000|300|1|OCR|0
-|27951|Female|False|4|Not Graduate|True|4184|22343.0|20000|240|1|OCR|1
-|27952|Male|False|0|Not Graduate|True|72871|40207.0|10000|240|1|RCR|1
-|27954|Female|True|4|Not Graduate|True|38061|44495.0|60000|180|0|CCR|1
-|27956|Male|False|2|Graduate|False|88628|18268.0|50000|240|1|RCR|1
-|27957|Male|False|3|Graduate|True|39059|43705.0|20000|120|1|OCR|1
-|27958|Male|False|1|Graduate|False|1533|19457.0|50000|180|0|RCR|0
-|27959|Female|False|4|Graduate|True|28041|12939.0|20000|240|1|CCR|0
-|27960|Male|False|3|Graduate|True|53649|7272.0|20000|180|0|CCR|1
-|27962|Female|False|1|Not Graduate|True|74326|47431.0|20000|300|0|CCR|1
-|27963|Female|True|2|Graduate|False|4051||40000|300|1|CCR|0
-|27964|Female|False|2|Graduate|True|25685|41539.0|10000|60|0|OCR|1
-|27966|Female|True|0|Graduate|False|98218|44397.0|30000|240|1|RCR|1
-|27968|Female|True|3|Not Graduate|False|79713|28684.0|50000|60|0|OCR|1
-|27970|Female|True|2|Not Graduate|True|29264||50000|240|0|CCR|0
-|27971|Male|True|4|Graduate|True|16246|10711.0|40000|180|1|OCR|1
-|27972|Male|False|1|Graduate|True|6569|36794.0|20000|180|1|CCR|0
-|27973|Female|False|0|Not Graduate|False|32439|38161.0|20000|180|0|OCR|0
-|27974|Male|False|3|Not Graduate|True|34884|38685.0|30000|180|0|OCR|1
-|27975|Male|False|4|Not Graduate|True|99283||50000|300|1|OCR|1
-|27977|Female|False|0|Graduate|True|57859|31393.0|40000|300|1|CCR|0
-|27978|Male|True|3|Graduate|True|14640|11844.0|40000|300|1|OCR|1
-|27979|Male|False|3|Not Graduate|True|81961|44929.0|30000|180|0|RCR|1
-|27980|Male|False|4|Not Graduate|True|50121|19981.0|20000|60|1|CCR|1
-|27981|Female|True|0|Graduate|False|38375||20000|180|1|RCR|0
-|27982|Female|True|2|Not Graduate|True|20564|35446.0|20000|300|1|CCR|0
-|27983|Male|False|1|Graduate|True|59788|1363.0|50000|60|1|RCR|1
-|27984|Male|True|4|Not Graduate|True|19228|49098.0|60000|60|0|CCR|1
-|27985|Male|True|1|Not Graduate|True|35047|39654.0|60000|120|1|OCR|1
-|27986|Male|True|2|Not Graduate|False|79683|44297.0|40000|120|1|RCR|1
-|27987|Male|False|3|Not Graduate|False|27645|36669.0|40000|300|1|RCR|1
-|27988|Male|True|4|Graduate|False|35109|8568.0|30000|300|1|RCR|1
-|27989|Male|False|1|Graduate|False|74583|16095.0|60000|300|1|OCR|1
-|27990|Female|True|1|Not Graduate|False|97181|37648.0|60000|300|1|RCR|0
-|27991|Male|False|3|Not Graduate|True|97608|7779.0|60000|180|0|CCR|1
-|27992|Male|False|4|Not Graduate|True|75278|7370.0|60000|300|0|OCR|1
-|27993|Female|True|1|Not Graduate|True|3945||20000|60|1|RCR|1
-|27994|Male|True|1|Not Graduate|True|13288|14988.0|30000|360|1|OCR|1
-|27995|Female|False|4|Graduate|True|39225|45076.0|20000|60|1|RCR|1
-|27996|Male|False|4|Not Graduate|True|11386|26631.0|40000|360|1|OCR|0
-|27998|Female|True|4|Graduate|False|96397|41933.0|60000|60|0|RCR|1
-|28000|Male|True|4|Graduate|True|34391|20020.0|50000|300|1|OCR|0
-|28002|Male|False|1|Not Graduate|True|84640|38234.0|10000|60|1|CCR|1
-|28003|Female|False|3|Not Graduate|False|48726|7431.0|50000|240|0|OCR|1
-|28004|Female|False|1|Not Graduate|True|72783|3412.0|20000|360|1|RCR|0
-|28005|Male|False|3|Graduate|True|11718||30000|120|0|CCR|1
-|28006|Male|True|3|Graduate|True|49501|41293.0|60000|180|1|RCR|1
-|28007|Female|False|3|Graduate|True|23714|20339.0|10000|180|0|OCR|1
-|28008|Female|False|3|Not Graduate|True|32943|45705.0|30000|300|1|RCR|1
-|28009|Male|False|2|Not Graduate|False|12820||10000|360|1|CCR|0
-|28010|Female|False|2|Not Graduate|True|21129||20000|180|1|OCR|0
-|28011|Female|True|3|Graduate|True|37410|33863.0|20000|240|1|OCR|1
-|28012|Female|True|2|Graduate|True|86190|26583.0|10000|360|1|OCR|0
-|28013|Male|True|0|Not Graduate|True|10039|34184.0|60000|120|1|OCR|1
-|28014|Female|True|1|Graduate|True|18419|45522.0|60000|360|1|CCR|0
-|28015|Male|True|2|Not Graduate|False|59668|42788.0|50000|300|1|CCR|0
-|28016|Male|True|3|Not Graduate|True|7784|2930.0|10000|180|1|RCR|1
-|28017|Male|True|2|Graduate|True|16237|7212.0|50000|240|1|OCR|1
-|28018|Male|False|1|Not Graduate|False|37179|27776.0|40000|240|0|OCR|1
-|28020|Male|False|2|Graduate|True|79862|48677.0|60000|240|0|OCR|1
-|28021|Female|True|2|Graduate|True|31574|25878.0|50000|180|0|OCR|1
-|28022|Female|False|3|Graduate|False|92645|14919.0|40000|240|1|RCR|0
-|28023|Female|False|2|Not Graduate|False|80045|31778.0|50000|240|0|CCR|1
-|28024|Male|False|1|Graduate|True|21676|48515.0|60000|60|1|OCR|1
-|28025|Female|True|4|Graduate|True|68360|38942.0|50000|60|0|OCR|1
-|28027|Female|False|0|Not Graduate|True|1520|29659.0|30000|360|1|RCR|1
-|28028|Male|True|2|Not Graduate|True|35542|37823.0|50000|300|0|OCR|0
-|28029|Female|False|4|Graduate|True|53375|33834.0|30000|240|0|OCR|1
-|28030|Female|False|4|Not Graduate|True|24584|3827.0|40000|360|1|OCR|1
-|28031|Female|True|3|Not Graduate|True|6622|49344.0|60000|60|1|CCR|1
-|28032|Female|True|4|Graduate|True|92132|4324.0|20000|360|1|RCR|1
-|28033|Female|False|4|Graduate|True|55894||60000|360|1|RCR|1
-|28034|Male|False|2|Not Graduate|True|94618|38031.0|50000|60|1|OCR|0
-|28035|Male|True|2|Not Graduate|False|11448|28443.0|10000|180|1|RCR|1
-|28036|Male|True|0|Graduate|False|92513|46270.0|60000|120|1|OCR|0
-|28037|Female|True|2|Graduate|True|57439|18863.0|60000|300|1|OCR|1
-|28038|Female|False|1|Not Graduate|True|43455|22411.0|10000|180|1|OCR|1
-|28039|Male|True|4|Graduate|True|66471|44848.0|30000|120|0|CCR|0
-|28040|Male|True|2|Graduate|True|53831|30936.0|40000|180|0|OCR|0
-|28041|Female|False|3|Graduate|False|81845|35065.0|10000|360|0|RCR|0
-|28042|Female|False|0|Not Graduate|False|5452|42200.0|10000|120|1|OCR|0
-|28043|Male|False|3|Not Graduate|False|29185|42956.0|60000|60|0|OCR|1
-|28044|Male|False|1|Graduate|False|99983|28537.0|20000|180|0|OCR|0
-|28045|Male|True|3|Not Graduate|False|38452|34789.0|60000|120|1|OCR|1
-|28046|Male|False|0|Not Graduate|False|89640|49913.0|60000|180|0|OCR|1
-|28047|Male|True|1|Graduate|True|80521|47701.0|50000|120|1|CCR|1
-|28048|Male|True|1|Not Graduate|False|92091|28657.0|60000|360|0|RCR|1
-|28049|Female|True|0|Not Graduate|True|18421|34671.0|50000|120|1|CCR|1
-|28050|Male|False|3|Graduate|False|97244|24106.0|10000|300|0|RCR|1
-|28051|Male|False|4|Graduate|False|54636|20453.0|20000|360|0|OCR|0
-|28052|Male|True|0|Not Graduate|False|48157||50000|180|1|OCR|0
-|28053|Female|False|1|Not Graduate|False|33083|17696.0|40000|180|1|OCR|1
-|28054|Male|True|3|Graduate|True|51068|4340.0|30000|240|1|OCR|1
-|28055|Male|True|0|Not Graduate|True|5800|29182.0|20000|180|1|OCR|0
-|28056|Male|True|3|Not Graduate|True|3375|16451.0|40000|300|1|OCR|0
-|28057|Male|False|1|Not Graduate|True|67931|22775.0|20000|360|0|OCR|1
-|28058|Male|False|1|Not Graduate|True|25859||60000|60|0|RCR|0
-|28060|Female|False|3|Not Graduate|True|42302|18351.0|60000|180|1|RCR|0
-|28061|Male|True|0|Not Graduate|True|23973|28243.0|10000|360|0|OCR|0
-|28063|Female|False|1|Graduate|True|16982|46801.0|40000|360|0|CCR|1
-|28064|Female|True|3|Graduate|True|56222||50000|360|0|CCR|1
-|28065|Male|True|0|Graduate|False|35489|26317.0|30000|180|0|OCR|1
-|28066|Male|True|1|Not Graduate|True|39905|4230.0|20000|120|1|CCR|1
-|28067|Male|False|0|Not Graduate|True|82222|12782.0|60000|120|0|CCR|1
-|28068|Male|True|4|Graduate|False|87585|40836.0|50000|120|1|OCR|0
-|28069|Male|True|4|Not Graduate|True|79939|26466.0|60000|120|1|CCR|1
-|28070|Male|False|4|Graduate|True|60061|6398.0|20000|360|1|CCR|0
-|28073|Male|True|0|Not Graduate|False|51593||50000|120|0|OCR|1
-|28074|Male|False|4|Graduate|True|90017||10000|240|1|CCR|1
-|28075|Male|False|2|Graduate|True|74804|34187.0|30000|240|0|OCR|0
-|28076|Male|False|4|Not Graduate|True|52149|11682.0|10000|360|0|RCR|1
-|28077|Male|False|2|Not Graduate|False|24643|16174.0|30000|60|1|OCR|1
-|28079|Male|True|4|Not Graduate|True|4163|41068.0|40000|180|1|OCR|1
-|28080|Female|True|3|Graduate|False|72836|26816.0|10000|120|0|CCR|0
-|28081|Male|True|3|Not Graduate|False|42976|15463.0|40000|60|1|RCR|0
-|28082|Male|True|3|Graduate|True|87999||60000|120|1|RCR|1
-|28083|Male|True|3|Not Graduate|True|45941|46972.0|20000|360|1|CCR|1
-|28084|Male|False|3|Not Graduate|True|97337|28074.0|30000|240|1|OCR|0
-|28085|Male|True|3|Graduate|False|36807||40000|360|1|OCR|1
-|28087|Male|False|4|Graduate|False|20091|13163.0|10000|300|1|RCR|1
-|28088|Male|True|4|Not Graduate|True|36201||30000|180|0|CCR|1
-|28089|Male|False|3|Graduate|True|21270|23680.0|10000|240|1|OCR|1
-|28090|Male|True|3|Not Graduate|True|9813|42059.0|20000|120|1|RCR|1
-|28091|Female|True|3|Not Graduate|False|13306|17336.0|50000|240|0|RCR|1
-|28092|Male|False|1|Graduate|False|12999|2154.0|30000|360|1|OCR|0
-|28093|Male|False|1|Graduate|False|28680|44055.0|20000|300|0|OCR|1
-|28094|Male|False|2|Not Graduate|True|13714|32874.0|40000|60|0|CCR|1
-|28095|Male|True|2|Graduate|False|62644|38918.0|10000|60|1|CCR|1
-|28096|Male|True|3|Graduate|False|42778|31949.0|20000|120|0|RCR|1
-|28098|Male|True|0|Not Graduate|True|38555|15927.0|30000|240|1|OCR|1
-|28099|Female|False|2|Graduate|True|73994|40816.0|60000|300|1|OCR|1
-|28100|Female|False|1|Graduate|True|29556|13400.0|40000|180|0|OCR|1
-|28101|Male|True|2|Graduate|True|37480|16885.0|60000|300|0|OCR|0
-|28102|Male|True|2|Not Graduate|False|72879|49543.0|30000|240|1|RCR|1
-|28103|Male|False|4|Graduate|True|80570|36283.0|30000|240|0|RCR|1
-|28104|Female|False|1|Graduate|True|63069|21217.0|40000|300|1|OCR|0
-|28105|Female|True|2|Not Graduate|True|62227|18399.0|50000|240|0|CCR|0
-|28106|Male|False|1|Not Graduate|True|84451||60000|180|0|RCR|0
-|28107|Male|False|1|Not Graduate|True|21387|22024.0|20000|180|1|OCR|1
-|28108|Male|False|1|Graduate|False|75101|16706.0|50000|300|1|RCR|1
-|28109|Female|False|1|Graduate|True|84891|25381.0|30000|360|1|RCR|1
-|28111|Male|True|4|Graduate|True|10493|2346.0|50000|120|0|OCR|0
-|28112|Male|True|4|Graduate|True|96176|33934.0|50000|180|1|RCR|0
-|28113|Male|False|0|Not Graduate|False|81291|36608.0|60000|360|1|OCR|1
-|28114|Male|True|1|Not Graduate|False|34503|15807.0|40000|180|1|CCR|0
-|28116|Male|True|1|Not Graduate|True|56600||30000|60|0|CCR|1
-|28117|Male|False|4|Not Graduate|False|37700|40309.0|50000|180|0|OCR|1
-|28118|Male|True|4|Graduate|False|22889|25818.0|50000|300|0|RCR|1
-|28119|Male|True|4|Graduate|True|71771|38126.0|60000|120|1|CCR|1
-|28120|Female|True|3|Not Graduate|True|43703|31698.0|60000|240|1|RCR|1
-|28121|Male|True|4|Not Graduate|False|6691|19709.0|40000|240|0|CCR|1
-|28122|Female|True|2|Graduate|True|15474|9079.0|30000|60|0|RCR|1
-|28126|Female|False|1|Graduate|True|15000|10626.0|10000|300|1|CCR|0
-|28127|Male|True|0|Not Graduate|True|42409||30000|60|1|OCR|0
-|28128|Female|False|1|Not Graduate|True|44878|40776.0|60000|240|1|OCR|0
-|28129|Female|False|0|Not Graduate|True|68500|16563.0|30000|180|1|OCR|1
-|28131|Male|True|2|Not Graduate|True|13648||60000|300|0|RCR|1
-|28133|Female|True|0|Graduate|True|9101||40000|240|1|CCR|1
-|28134|Male|True|3|Not Graduate|False|74482|42366.0|20000|360|1|OCR|1
-|28135|Male|False|3|Graduate|True|45740|22795.0|30000|120|0|RCR|1
-|28136|Male|True|1|Graduate|True|18816|47568.0|20000|300|0|OCR|1
-|28137|Male|False|0|Not Graduate|False|46342|12254.0|50000|60|1|OCR|1
-|28138|Female|True|2|Not Graduate|False|8799||50000|60|1|CCR|1
-|28140|Male|True|1|Graduate|False|29481|1646.0|30000|60|0|CCR|1
-|28141|Female|True|1|Graduate|True|74133|3469.0|40000|360|0|OCR|1
-|28143|Male|False|2|Not Graduate|False|79342|8132.0|20000|120|1|OCR|1
-|28145|Male|True|2|Graduate|True|6572|1296.0|40000|120|0|OCR|1
-|28146|Male|False|1|Graduate|True|77907|42597.0|60000|180|1|OCR|0
-|28147|Male|True|0|Not Graduate|False|3479|38276.0|40000|120|0|RCR|0
-|28148|Female|True|1|Not Graduate|True|48321|30307.0|20000|180|1|OCR|1
-|28149|Male|True|3|Not Graduate|True|45980|4855.0|10000|300|0|OCR|1
-|28150|Female|True|1|Not Graduate|False|62403|49184.0|30000|60|0|CCR|0
-|28151|Male|False|0|Not Graduate|False|72232|42729.0|50000|300|0|OCR|1
-|28154|Male|True|4|Graduate|False|60804|17982.0|20000|60|0|OCR|1
-|28155|Male|True|4|Not Graduate|True|32363|42126.0|10000|240|1|OCR|0
-|28156|Male|False|1|Graduate|False|33301|24741.0|40000|360|1|RCR|0
-|28157|Female|True|0|Not Graduate|True|49256|15636.0|30000|300|1|OCR|1
-|28159|Male|True|2|Not Graduate|True|50977|9472.0|40000|60|1|CCR|0
-|28160|Male|False|2|Graduate|True|56902|46807.0|50000|180|1|OCR|1
-|28161|Female|True|1|Graduate|True|63128|24181.0|10000|300|1|RCR|1
-|28162|Male|False|0|Graduate|True|19763|27678.0|30000|180|1|OCR|1
-|28163|Male|False|4|Not Graduate|True|56696|49869.0|60000|120|0|OCR|0
-|28164|Female|True|1|Not Graduate|False|4969|38972.0|10000|120|1|OCR|1
-|28166|Female|False|0|Graduate|True|14846|26827.0|20000|300|1|CCR|0
-|28168|Female|True|4|Not Graduate|False|96214|24171.0|30000|60|1|RCR|1
-|28169|Female|True|4|Graduate|True|78102|33598.0|60000|360|1|OCR|1
-|28171|Male|True|4|Graduate|True|11264|6378.0|20000|240|1|RCR|0
-|28172|Male|False|0|Graduate|True|91617||20000|60|0|OCR|0
-|28173|Male|False|1|Graduate|False|52887|38745.0|50000|360|1|OCR|1
-|28174|Male|False|3|Graduate|True|28528|49464.0|20000|240|1|OCR|0
-|28175|Female|False|4|Graduate|False|72333|15421.0|50000|360|1|RCR|1
-|28176|Male|True|0|Graduate|False|6564|24764.0|50000|240|1|OCR|0
-|28177|Male|True|2|Not Graduate|False|32901|12333.0|20000|360|1|CCR|1
-|28178|Male|False|2|Not Graduate|False|89874||30000|180|1|OCR|1
-|28179|Male|False|4|Not Graduate|False|7195|14777.0|50000|180|1|RCR|0
-|28180|Male|False|1|Graduate|True|94513|39723.0|30000|60|0|OCR|1
-|28181|Male|False|2|Graduate|False|4992|4235.0|20000|300|1|RCR|0
-|28182|Male|True|2|Not Graduate|True|88032|41930.0|30000|120|1|OCR|1
-|28183|Male|True|2|Not Graduate|False|64875|43524.0|30000|360|0|RCR|1
-|28184|Male|True|3|Not Graduate|True|62546|40194.0|30000|240|1|RCR|1
-|28185|Male|False|3|Graduate|False|41501|41402.0|30000|180|1|OCR|0
-|28186|Male|True|1|Graduate|True|36612|48037.0|20000|60|0|OCR|0
-|28187|Male|False|0|Graduate|True|60841|24209.0|40000|360|0|OCR|1
-|28189|Male|False|3|Graduate|False|66891|29872.0|40000|60|1|RCR|1
-|28190|Male|False|2|Not Graduate|False|3822|2238.0|50000|180|1|OCR|0
-|28191|Male|True|1|Not Graduate|False|39117|10356.0|60000|180|1|CCR|1
-|28192|Male|True|1|Not Graduate|True|86363|17677.0|30000|360|1|OCR|1
-|28194|Male|True|1|Graduate|True|38002|3419.0|10000|300|1|OCR|0
-|28196|Male|True|1|Graduate|True|78664|19130.0|20000|240|1|RCR|0
-|28197|Male|False|3|Not Graduate|True|53250|19497.0|50000|240|1|OCR|1
-|28198|Male|True|2|Graduate|True|98505|13480.0|60000|180|1|OCR|0
-|28199|Female|True|3|Graduate|True|19785|22136.0|30000|360|1|RCR|1
-|28200|Male|True|1|Graduate|False|10069|43375.0|50000|180|1|CCR|1
-|28201|Male|False|2|Not Graduate|True|36129|45062.0|30000|60|1|OCR|1
-|28202|Male|True|3|Not Graduate|True|43262|44314.0|20000|300|1|CCR|0
-|28203|Female|False|4|Graduate|False|43970|30975.0|40000|60|1|OCR|1
-|28204|Male|True|0|Graduate|False|50223|48460.0|20000|300|0|RCR|1
-|28205|Male|False|1|Not Graduate|False|13648||50000|240|0|CCR|1
-|28206|Male|True|2|Graduate|True|55225||30000|360|0|OCR|1
-|28207|Female|False|4|Not Graduate|True|85674|49878.0|60000|300|0|RCR|1
-|28208|Male|False|2|Not Graduate|False|59358|13778.0|50000|120|1|CCR|0
-|28209|Male|False|3|Not Graduate|True|12636|27314.0|40000|240|0|CCR|1
-|28210|Male|True|2|Graduate|True|67140||10000|360|1|RCR|1
-|28211|Male|False|3|Graduate|True|35769||50000|180|1|OCR|1
-|28212|Female|False|1|Not Graduate|False|39604|30324.0|60000|60|0|CCR|1
-|28213|Male|True|3|Not Graduate|True|76031|31519.0|20000|360|1|OCR|1
-|28214|Male|True|3|Graduate|True|33972|40911.0|50000|120|1|OCR|1
-|28215|Male|False|2|Graduate|True|56418|16512.0|60000|120|1|RCR|1
-|28216|Male|False|0|Not Graduate|True|71593|35741.0|20000|60|1|CCR|1
-|28217|Female|False|2|Graduate|True|74528|16970.0|30000|120|1|CCR|1
-|28218|Female|True|4|Not Graduate|True|90797|29331.0|50000|360|1|CCR|0
-|28220|Male|False|2|Not Graduate|False|63450|47487.0|20000|300|1|CCR|1
-|28221|Female|False|4|Not Graduate|True|82156|42834.0|30000|120|1|OCR|1
-|28223|Male|False|3|Graduate|True|96577|29062.0|10000|300|1|OCR|0
-|28225|Male|False|0|Not Graduate|True|37402|22729.0|50000|180|0|CCR|1
-|28226|Female|True|2|Not Graduate|True|29108|34870.0|60000|360|1|RCR|0
-|28229|Male|True|2|Graduate|False|68082|10322.0|30000|180|1|RCR|0
-|28231|Male|True|2|Not Graduate|True|40191|3434.0|50000|60|0|OCR|0
-|28232|Male|True|2|Graduate|False|15395|12976.0|10000|360|1|OCR|0
-|28233|Male|False|3|Graduate|False|33330|40904.0|60000|360|1|OCR|1
-|28234|Female|True|1|Not Graduate|True|15312|14120.0|60000|180|0|OCR|0
-|28236|Male|False|4|Not Graduate|True|35019||40000|60|1|OCR|0
-|28237|Male|True|2|Not Graduate|True|7060|2018.0|20000|300|1|OCR|1
-|28238|Male|True|4|Graduate|True|60183|35443.0|40000|360|1|CCR|0
-|28239|Male|True|4|Graduate|False|47621|3206.0|30000|240|1|RCR|1
-|28240|Male|True|1|Not Graduate|False|88319|4283.0|40000|120|0|CCR|1
-|28242|Male|False|3|Graduate|False|20948|45143.0|60000|180|0|CCR|1
-|28243|Male|True|2|Not Graduate|True|11987|17889.0|40000|120|1|OCR|0
-|28247|Female|False|2|Not Graduate|True|17866|43684.0|30000|180|1|OCR|0
-|28248|Male|False|4|Not Graduate|True|22689|19399.0|60000|60|0|OCR|1
-|28249|Male|True|3|Not Graduate|True|1411|19118.0|50000|360|1|RCR|1
-|28250|Male|False|0|Graduate|True|33801|18275.0|20000|180|1|RCR|0
-|28251|Male|False|1|Not Graduate|False|1375|23722.0|60000|360|0|OCR|0
-|28252|Female|False|1|Graduate|True|26205|15685.0|20000|120|1|OCR|0
-|28253|Male|False|4|Graduate|True|18458|10508.0|30000|120|0|OCR|1
-|28254|Female|True|3|Not Graduate|True|79093|5927.0|20000|120|1|RCR|1
-|28255|Female|True|2|Not Graduate|True|10450||60000|120|0|OCR|1
-|28256|Male|True|3|Not Graduate|True|31690|12742.0|40000|360|0|RCR|1
-|28260|Male|True|1|Graduate|True|60109|35284.0|50000|360|1|RCR|1
-|28261|Female|True|1|Not Graduate|True|77774|5293.0|30000|120|1|OCR|1
